"id" "X1" "X2"
"151" "mp_Muam<U+0435>rDrBach<U+0435>vats" 0.588019358338014 -1.25189925763597
"152" "mp_Mu<U+0458>oMukovic" 1.48023022744623 -1.10168964779052
"153" "mp_M<U+0435>hoOm<U+0435>rovic" 1.60061766084876 -1.16530080098894
"154" "mp_NadaLazic" -9.70892315730634 7.6152212510487
"155" "mp_NaditsaNikolicTanasi<U+0458><U+0435>vic" 0.79260658926932 -0.202630101381286
"156" "mp_NatashaVuchkovic" -5.4593785635285 -0.971167849768516
"157" "mp_Nikola<U+0408>olovic" -0.184099171184443 -0.0817689106052746
"158" "mp_NinoslavDrGiric" 1.25940002175026 -0.884455173221169
"159" "mp_NinoslavDrSto<U+0458>adinovic" -6.70427762056754 4.89968815792744
"160" "mp_NovitsaTonch<U+0435>v" 1.48627543302455 -0.590664947820833
"161" "mp_N<U+0435>bo<U+0458>shaB<U+0435>ric" 1.25327686456941 -0.883745470301663
"162" "mp_N<U+0435>bo<U+0458>shaProfDrP<U+0435>trovic" 0.710509892666374 -0.58061310424218
"163" "mp_N<U+0435>bo<U+0458>shaTatomir" 0.621528434179276 -0.504717604209398
"164" "mp_N<U+0435>gjo<U+0408>ovanovic" 1.01236587254908 -0.654452651984099
"165" "mp_N<U+0435>nadMilosavlj<U+0435>vic" 1.01218389253663 -0.668220635045618
"166" "mp_N<U+0435>nadMitrovic" 0.617832007650028 -0.520771314943325
"167" "mp_N<U+0435>nadNikolic" -0.0622877461011307 -0.0980918200361448
"168" "mp_N<U+0435>v<U+0435>naSto<U+0458>anovic" 1.25940002175026 -0.884455173221169
"169" "mp_N<U+0435>v<U+0435>nkaMilosh<U+0435>vic" 1.45098597829546 -1.0302298080051
"170" "mp_ObradDrIsailovic" -1.39590194297632 -0.377859107441455
"171" "mp_OlgitsaBatic" 0.52085260512527 -0.30631201213529
"172" "mp_Oliv<U+0435>raPaulj<U+0435>skic" 1.38549318315709 -1.00776359568741
"173" "mp_Oliv<U+0435>raP<U+0435>shic" 1.18146558111642 -0.826058037095248
"174" "mp_Ol<U+0435>naPapuga" -4.68962102185235 5.03326798001121
"175" "mp_Pr<U+0435>dragDrMi<U+0458>atovic" 0.77328741850761 -0.707968566293299
"176" "mp_P<U+0435>tarP<U+0435>trovic" 1.45770097049408 -1.06586536214402
"177" "mp_P<U+0435>tarShkundric" 0.650858112059566 0.624227317173289
"178" "mp_RadmiloKostic" 1.3815767514041 -1.02389876872195
"179" "mp_RadoslavDr<U+0408>ovic" 0.424921265378625 -0.340133748430761
"180" "mp_RizaHalimi" -3.34573728565783 -3.67524819034163
"181" "mp_SabinaDazdar<U+0435>vic" -3.88773290435529 3.58194596792151
