"voter_id" "present" "absent" "attendance"
"5509a90b273a3904f6e71e22" 1549 6 0.996141479099678
"5509a90b273a3904f6e71e26" 1533 22 0.985852090032154
"5509a90b273a3904f6e71e2a" 1545 10 0.993569131832797
"5509a90b273a3904f6e71e2e" 1542 13 0.991639871382637
"5509a90b273a3904f6e71e32" 1543 12 0.992282958199357
"5509a90b273a3904f6e71e36" 1398 157 0.89903536977492
"5509a90b273a3904f6e71e3a" 1551 4 0.997427652733119
"5509a90b273a3904f6e71e3e" 1536 19 0.987781350482315
"5509a90b273a3904f6e71e42" 1534 21 0.986495176848875
"5509a90b273a3904f6e71e46" 1402 153 0.901607717041801
"5509a90b273a3904f6e71e4a" 829 185 0.817554240631164
"5509a90b273a3904f6e71e4e" 1541 14 0.990996784565916
"5509a90b273a3904f6e71e56" 1206 349 0.77556270096463
"5509a90b273a3904f6e71e5a" 1500 55 0.964630225080386
"5509a90c273a3904f6e71e5e" 1549 6 0.996141479099678
"5509a90c273a3904f6e71e62" 1007 7 0.993096646942801
"5509a90c273a3904f6e71e66" 1519 36 0.976848874598071
"5509a90c273a3904f6e71e6a" 200 0 1
"5509a90c273a3904f6e71e6e" 1552 3 0.998070739549839
"5509a90c273a3904f6e71e72" 1538 17 0.989067524115756
"5509a90c273a3904f6e71e76" 1438 117 0.92475884244373
"5509a90c273a3904f6e71e7a" 1450 105 0.932475884244373
"5509a90c273a3904f6e71e7e" 1488 67 0.956913183279743
"5509a90c273a3904f6e71e82" 1552 3 0.998070739549839
"5509a90c273a3904f6e71e86" 1482 73 0.953054662379421
"5509a90c273a3904f6e71e8a" 1547 8 0.994855305466238
"5509a90c273a3904f6e71e8e" 1426 129 0.917041800643087
"5509a90c273a3904f6e71e96" 1534 21 0.986495176848875
"5509a90d273a3904f6e71e9a" 1452 103 0.933762057877814
"5509a90d273a3904f6e71e9e" 1542 13 0.991639871382637
"5509a90d273a3904f6e71ea2" 1454 101 0.935048231511254
"5509a90d273a3904f6e71ea6" 1440 115 0.92604501607717
"5509a90d273a3904f6e71eaa" 1390 165 0.893890675241158
"5509a90d273a3904f6e71eae" 1533 22 0.985852090032154
"5509a90d273a3904f6e71eb2" 1548 7 0.995498392282958
"5509a90d273a3904f6e71eb6" 1547 8 0.994855305466238
"5509a90d273a3904f6e71eba" 1525 30 0.980707395498392
"5509a90d273a3904f6e71ebe" 1445 110 0.929260450160772
"5509a90d273a3904f6e71ec2" 1329 226 0.854662379421222
"5509a90d273a3904f6e71ec6" 1518 37 0.97620578778135
"5509a90d273a3904f6e71eca" 1517 38 0.97556270096463
"5509a90d273a3904f6e71ece" 1379 176 0.886816720257235
"5509a90e273a3904f6e71ed2" 1374 181 0.883601286173633
"5509a90e273a3904f6e71ed6" 1491 64 0.958842443729904
"5509a90e273a3904f6e71eda" 1420 135 0.913183279742765
"5509a90e273a3904f6e71ede" 31 2 0.939393939393939
"5509a90e273a3904f6e71ee2" 360 3 0.991735537190083
"5509a90e273a3904f6e71ee6" 1363 192 0.876527331189711
"5509a90e273a3904f6e71eea" 1549 6 0.996141479099678
"5509a90e273a3904f6e71eee" 1525 30 0.980707395498392
"5509a90e273a3904f6e71ef2" 1497 58 0.962700964630225
"5509a90e273a3904f6e71ef6" 1457 98 0.936977491961415
"5509a90e273a3904f6e71efa" 1512 43 0.972347266881029
"5509a90e273a3904f6e71efe" 1547 8 0.994855305466238
"5509a90e273a3904f6e71f02" 1543 12 0.992282958199357
"5509a90e273a3904f6e71f06" 1543 12 0.992282958199357
"5509a90f273a3904f6e71f0a" 1453 102 0.934405144694534
"5509a90f273a3904f6e71f0e" 1525 30 0.980707395498392
"5509a90f273a3904f6e71f12" 1550 5 0.996784565916399
"5509a90f273a3904f6e71f16" 1477 78 0.94983922829582
"5509a90f273a3904f6e71f1a" 522 0 1
"5509a90f273a3904f6e71f1e" 1467 88 0.943408360128617
"5509a90f273a3904f6e71f22" 1462 93 0.940192926045016
"5509a90f273a3904f6e71f2a" 1452 103 0.933762057877814
"5509a90f273a3904f6e71f2e" 1460 95 0.938906752411576
"5509a90f273a3904f6e71f32" 468 8 0.983193277310924
"5509a90f273a3904f6e71f36" 1333 222 0.857234726688103
"5509a90f273a3904f6e71f3e" 466 10 0.978991596638655
"5509a90f273a3904f6e71f42" 1207 348 0.776205787781351
"5509a910273a3904f6e71f46" 1449 106 0.931832797427653
"5509a910273a3904f6e71f4a" 1552 3 0.998070739549839
"5509a910273a3904f6e71f4e" 999 15 0.985207100591716
"5509a910273a3904f6e71f52" 1551 4 0.997427652733119
"5509a910273a3904f6e71f56" 200 0 1
"5509a910273a3904f6e71f5a" 1194 361 0.767845659163987
"5509a910273a3904f6e71f5e" 1550 5 0.996784565916399
"5509a910273a3904f6e71f62" 1550 5 0.996784565916399
"5509a910273a3904f6e71f66" 1393 162 0.895819935691318
"5509a910273a3904f6e71f6a" 1551 4 0.997427652733119
"5509a910273a3904f6e71f6e" 1508 47 0.969774919614148
"5509a910273a3904f6e71f72" 1507 48 0.969131832797428
"5509a910273a3904f6e71f76" 466 10 0.978991596638655
"5509a910273a3904f6e71f7a" 1366 189 0.878456591639871
"5509a910273a3904f6e71f7e" 1518 37 0.97620578778135
"5509a911273a3904f6e71f82" 1485 70 0.954983922829582
"5509a911273a3904f6e71f86" 1547 8 0.994855305466238
"5509a911273a3904f6e71f8a" 1532 23 0.985209003215434
"5509a911273a3904f6e71f8e" 809 166 0.82974358974359
"5509a911273a3904f6e71f92" 1553 2 0.998713826366559
"5509a911273a3904f6e71f96" 1403 152 0.902250803858521
"5509a911273a3904f6e71f9a" 1553 2 0.998713826366559
"5509a911273a3904f6e71f9e" 1424 131 0.915755627009646
"5509a911273a3904f6e71fa2" 1550 5 0.996784565916399
"5509a911273a3904f6e71fa6" 1431 124 0.920257234726688
"5509a911273a3904f6e71faa" 1182 173 0.872324723247232
"5509a911273a3904f6e71fae" 1536 19 0.987781350482315
"5509a911273a3904f6e71fb2" 1549 6 0.996141479099678
"5509a911273a3904f6e71fb6" 200 0 1
"5509a911273a3904f6e71fba" 1477 78 0.94983922829582
"5509a911273a3904f6e71fbe" 1260 295 0.810289389067524
"5509a911273a3904f6e71fc2" 1268 287 0.815434083601286
"5509a911273a3904f6e71fc6" 1447 108 0.930546623794212
"5509a911273a3904f6e71fca" 624 931 0.40128617363344
"5509a912273a3904f6e71fce" 1534 21 0.986495176848875
"5509a912273a3904f6e71fd2" 1456 99 0.936334405144695
"5509a912273a3904f6e71fd6" 1408 147 0.905466237942122
"5509a912273a3904f6e71fda" 1373 182 0.882958199356913
"5509a912273a3904f6e71fde" 1378 177 0.886173633440514
"5509a912273a3904f6e71fe2" 1206 349 0.77556270096463
"5509a912273a3904f6e71fe6" 1533 22 0.985852090032154
"5509a912273a3904f6e71fea" 1287 268 0.827652733118971
"5509a912273a3904f6e71fee" 1542 13 0.991639871382637
"5509a912273a3904f6e71ff2" 1500 55 0.964630225080386
"5509a912273a3904f6e71ff6" 1433 122 0.921543408360129
"5509a912273a3904f6e71ffa" 1431 124 0.920257234726688
"5509a912273a3904f6e71ffe" 1289 266 0.828938906752412
"5509a912273a3904f6e72002" 1544 11 0.992926045016077
"5509a912273a3904f6e72006" 1553 2 0.998713826366559
"5509a913273a3904f6e7200a" 1548 7 0.995498392282958
"5509a913273a3904f6e7200e" 1541 14 0.990996784565916
"5509a913273a3904f6e72012" 1377 178 0.885530546623794
"5509a913273a3904f6e72016" 662 7 0.989536621823617
